HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Answer.surveycode;Approve;Reject
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;31LVTDXBL9E4D321ELYQ5F0D5UQRL0;A1Y508FNU04ZLH;Submitted;Thu May 31 11:15:30 PDT 2018;Thu May 31 11:38:39 PDT 2018;Sun Jun 03 11:38:39 PDT 2018;;;;1389;0% (0/0);0% (0/0);0% (0/0);564067576;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;30ZX6P7VFAZHETXGWA7COSFDPCD2J0;A2ECXGDFC0NJEL;Submitted;Thu May 31 09:36:40 PDT 2018;Thu May 31 10:00:11 PDT 2018;Sun Jun 03 10:00:11 PDT 2018;;;;1411;0% (0/0);0% (0/0);0% (0/0);752360979;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3E7TUJ2EGEQFBRIN7N0GVHSEQYU9DP;A36O6HV8LCXLJR;Submitted;Thu May 31 10:00:22 PDT 2018;Thu May 31 10:25:07 PDT 2018;Sun Jun 03 10:25:07 PDT 2018;;;;1485;0% (0/0);0% (0/0);0% (0/0);881167608;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3IXQG4FA2V2MWUK3TR9A0R4ENEIB9M;AMDX0UNZS4A1G;Submitted;Thu May 31 13:11:39 PDT 2018;Thu May 31 13:36:44 PDT 2018;Sun Jun 03 13:36:44 PDT 2018;;;;1505;0% (0/0);0% (0/0);0% (0/0);861161180;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3VD82FOHKSS8DMGF9GON815L0X2OCG;A1UHNDB2EQ8TK0;Submitted;Thu May 31 09:46:45 PDT 2018;Thu May 31 10:11:56 PDT 2018;Sun Jun 03 10:11:56 PDT 2018;;;;1511;0% (0/0);0% (0/0);0% (0/0);A1UHNDB2EQ8TK0;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;358010RM5GXR64071O6OH6K3X8KXVQ;A2C84POENS2UNY;Submitted;Thu May 31 09:36:41 PDT 2018;Thu May 31 10:02:22 PDT 2018;Sun Jun 03 10:02:22 PDT 2018;;;;1541;0% (0/0);0% (0/0);0% (0/0);154653589;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;31UV0MXWNSGDIFWXWBOAAY3PW7FI55;A3AY0315YWWNXY;Submitted;Thu May 31 09:44:21 PDT 2018;Thu May 31 10:10:39 PDT 2018;Sun Jun 03 10:10:39 PDT 2018;;;;1578;0% (0/0);0% (0/0);0% (0/0);138020107;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3IAEQB9FMGOQNNVV0YA8910POZNWDA;A39MKVROUZ1UWR;Submitted;Thu May 31 10:38:49 PDT 2018;Thu May 31 11:05:35 PDT 2018;Sun Jun 03 11:05:35 PDT 2018;;;;1606;0% (0/0);0% (0/0);0% (0/0);195110986;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3WZ36BJEV5K5G9THRXERRR5QHLCTBV;A3BBGFC0RG39HK;Submitted;Thu May 31 11:43:31 PDT 2018;Thu May 31 12:11:04 PDT 2018;Sun Jun 03 12:11:04 PDT 2018;;;;1653;0% (0/0);0% (0/0);0% (0/0);689458843;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3GU1KF0O4K57OH0AAG57MH4TSHWBPB;A3PGUPNMOU5BPW;Submitted;Thu May 31 09:38:17 PDT 2018;Thu May 31 10:05:53 PDT 2018;Sun Jun 03 10:05:53 PDT 2018;;;;1656;0% (0/0);0% (0/0);0% (0/0);Need some time to do this.;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;354P56DE9M7HZXDCPGXLCKN8WBC7S1;A15XX0WDRG29E7;Submitted;Thu May 31 09:36:31 PDT 2018;Thu May 31 10:04:21 PDT 2018;Sun Jun 03 10:04:21 PDT 2018;;;;1670;0% (0/0);0% (0/0);0% (0/0);960451739;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;36U2A8VAG332QYW57GEJYBGVJGAYKE;AAM0Q3DCSSQ0A;Submitted;Thu May 31 09:52:02 PDT 2018;Thu May 31 10:21:32 PDT 2018;Sun Jun 03 10:21:32 PDT 2018;;;;1770;0% (0/0);0% (0/0);0% (0/0);17090220;;
